close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
185.37,185.39,180.41,180.8,20567285,185.37,185.39,180.41,180.8,20567285,0.0,1.0
189.35,189.55,185.55,186.05,24956444,189.35,189.55,185.55,186.05,24956444,0.0,1.0
186.55,190.66,186.52,189.89,22992031,186.55,190.66,186.52,189.89,22992031,0.0,1.0
187.48,188.62,186.6,187.95,16698537,187.48,188.62,186.6,187.95,16698537,0.0,1.0
190.0,190.0,186.81,187.75,16652197,190.0,190.0,186.81,187.75,16652197,0.0,1.0
185.98,188.84,185.6301,188.75,20022931,185.98,188.84,185.6301,188.75,20022931,0.0,1.0
187.12,188.18,181.84,183.01,20382841,187.12,188.18,181.84,183.01,20382841,0.0,1.0
186.89,189.83,185.22,188.37,27299152,186.89,189.83,185.22,188.37,27299152,0.0,1.0
193.09,195.32,187.89,188.22,53608910,193.09,195.32,187.89,188.22,53608910,0.0,1.0
190.28,194.21,189.98,192.04,25514560,190.28,194.21,189.98,192.04,25514560,0.0,1.0
181.26,190.61,180.61,186.93,29852293,181.26,190.61,180.61,186.93,29852293,0.0,1.0
185.31,185.77,177.74,178.57,36829710,185.31,185.77,177.74,178.57,36829710,0.0,1.0
180.18,185.0817,179.95,184.15,26891282,180.18,185.0817,179.95,184.15,26891282,0.0,1.0
171.58,181.84,171.4815,181.01,35672214,171.58,181.84,171.4815,181.01,35672214,0.0,1.0
176.11,176.9,167.18,174.76,37214470,176.11,176.9,167.18,174.76,37214470,0.0,1.0
176.41,177.545,171.84,177.06,31697374,176.41,177.545,171.84,177.06,31697374,0.0,1.0
173.15,175.97,173.1,175.62,20880702,173.15,175.97,173.1,175.62,20880702,0.0,1.0
179.52,179.81,173.2119,173.45,27963758,179.52,179.81,173.2119,173.45,27963758,0.0,1.0
179.96,180.5,176.84,180.5,20554092,179.96,180.5,176.84,180.5,20554092,0.0,1.0
177.36,179.88,176.3,178.99,20475445,177.36,179.88,176.3,178.99,20475445,0.0,1.0
176.01,177.95,175.11,175.77,20887317,176.01,177.95,175.11,175.77,20887317,0.0,1.0
177.91,181.27,176.4,176.71,22844006,177.91,181.27,176.4,176.71,22844006,0.0,1.0
178.99,180.21,177.41,178.7,17085490,178.99,180.21,177.41,178.7,17085490,0.0,1.0
183.29,183.39,179.51,179.9,18621950,183.29,183.39,179.51,179.9,18621950,0.0,1.0
184.93,185.66,183.2228,184.58,17418814,184.93,185.66,183.2228,184.58,17418814,0.0,1.0
181.46,184.7,181.46,184.45,15649326,181.46,184.7,181.46,184.45,15649326,0.0,1.0
178.32,182.88,178.14,182.3,18208084,178.32,182.88,178.14,182.3,18208084,0.0,1.0
175.94,180.12,174.41,179.01,23201626,175.94,180.12,174.41,179.01,23201626,0.0,1.0
176.62,177.11,172.99,173.29,20025905,176.62,177.11,172.99,173.29,20025905,0.0,1.0
180.4,181.1475,175.89,176.2,16189280,180.4,181.1475,175.89,176.2,16189280,0.0,1.0
179.78,182.38,179.11,181.78,15086784,179.78,182.38,179.11,181.78,15086784,0.0,1.0
183.71,183.82,178.07,178.74,19097293,183.71,183.82,178.07,178.74,19097293,0.0,1.0
182.34,184.4,181.45,183.56,15336555,182.34,184.4,181.45,183.56,15336555,0.0,1.0
185.23,185.51,183.21,183.91,17952177,185.23,185.51,183.21,183.91,17952177,0.0,1.0
184.76,186.1,184.22,185.23,14873538,184.76,186.1,184.22,185.23,14873538,0.0,1.0
181.88,185.99,181.11,185.61,17742312,181.88,185.99,181.11,185.61,17742312,0.0,1.0
184.19,184.25,181.85,182.6,16426843,184.19,184.25,181.85,182.6,16426843,0.0,1.0
183.86,184.0,182.19,183.24,15461869,183.86,184.0,182.19,183.24,15461869,0.0,1.0
185.09,185.33,183.41,184.49,23090480,185.09,185.33,183.41,184.49,23090480,0.0,1.0
172.56,177.17,170.06,177.01,86897749,172.56,177.17,170.06,177.01,86897749,0.0,1.0
168.15,170.2,161.95,167.47,128925534,168.15,170.2,161.95,167.47,128925534,0.0,1.0
169.39,173.4,163.3,164.8,105350867,169.39,173.4,163.3,164.8,105350867,0.0,1.0
164.89,170.27,163.72,166.13,73389988,164.89,170.27,163.72,166.13,73389988,0.0,1.0
159.39,167.1,159.02,165.44,52306891,159.39,167.1,159.02,165.44,52306891,0.0,1.0
160.06,161.1,149.02,160.82,125438294,160.06,161.1,149.02,160.82,125438294,0.0,1.0
152.22,162.85,150.75,156.31,76787884,152.22,162.85,150.75,156.31,76787884,0.0,1.0
153.03,155.88,150.8,151.65,60029170,153.03,155.88,150.8,151.65,60029170,0.0,1.0
159.79,161.42,154.14,155.15,59434293,159.79,161.42,154.14,155.15,59434293,0.0,1.0
155.39,159.2,154.111,157.81,36795991,155.39,159.2,154.111,157.81,36795991,0.0,1.0
156.11,157.39,150.81,156.55,42543865,156.11,157.39,150.81,156.55,42543865,0.0,1.0
155.1,155.56,150.51,152.025,49885584,155.1,155.56,150.51,152.025,49885584,0.0,1.0
159.34,161.575,156.65,161.56,41449609,159.34,161.575,156.65,161.56,41449609,0.0,1.0
157.2,161.42,156.81,157.73,41644812,157.2,161.42,156.81,157.73,41644812,0.0,1.0
157.93,160.53,156.04,157.82,34915227,157.93,160.53,156.04,157.82,34915227,0.0,1.0
165.04,165.98,157.01,157.93,58947041,165.04,165.98,157.01,157.93,58947041,0.0,1.0
166.32,168.65,163.25,165.36,56144633,166.32,168.65,163.25,165.36,56144633,0.0,1.0
163.87,167.45,163.1,166.98,38262956,163.87,167.45,163.1,166.98,38262956,0.0,1.0
164.52,165.7036,163.77,164.58,19990561,164.52,165.7036,163.77,164.58,19990561,0.0,1.0
164.83,165.78,163.39,165.7249,18119435,164.83,165.78,163.39,165.7249,18119435,0.0,1.0
168.66,169.0,165.66,165.83,22743029,168.66,169.0,165.66,165.83,22743029,0.0,1.0
166.36,168.12,165.77,166.88,20969568,166.36,168.12,165.77,166.88,20969568,0.0,1.0
168.1,168.33,165.2,166.2,22234961,168.1,168.33,165.2,166.2,22234961,0.0,1.0
166.28,168.43,165.81,167.79,19119438,166.28,168.43,165.81,167.79,19119438,0.0,1.0
165.84,168.45,165.09,167.27,23088102,165.84,168.45,165.09,167.27,23088102,0.0,1.0
159.69,166.1,158.19,165.43,35079926,159.69,166.1,158.19,165.43,35079926,0.0,1.0
159.69,161.06,156.19,160.1448,41083581,159.69,161.06,156.19,160.1448,41083581,0.0,1.0
174.16,176.27,170.8,173.22,77556934,174.16,176.27,170.8,173.22,77556934,0.0,1.0
173.59,177.1,172.6,176.81,29804657,173.59,177.1,172.6,176.81,29804657,0.0,1.0
172.0,175.72,171.71,173.79,20750478,172.0,175.72,171.71,173.79,20750478,0.0,1.0
173.86,174.02,170.23,172.0,26025932,173.86,174.02,170.23,172.0,26025932,0.0,1.0
176.07,178.08,174.2,174.246,30424450,176.07,178.08,174.2,174.246,30424450,0.0,1.0
174.02,176.12,172.12,175.13,24026071,174.02,176.12,172.12,175.13,24026071,0.0,1.0
176.61,176.98,173.06,173.08,17677844,176.61,176.98,173.06,173.08,17677844,0.0,1.0
177.97,179.5,177.17,177.35,18697195,177.97,179.5,177.17,177.35,18697195,0.0,1.0
178.92,179.04,177.11,178.25,15577211,178.92,179.04,177.11,178.25,15577211,0.0,1.0
182.66,183.01,178.7807,179.67,23282811,182.66,183.01,178.7807,179.67,23282811,0.0,1.0
185.53,186.1292,182.5,183.15,21071403,185.53,186.1292,182.5,183.15,21071403,0.0,1.0
186.99,188.32,184.18,184.85,21207848,186.99,188.32,184.18,184.85,21207848,0.0,1.0
186.64,187.86,186.2,187.71,15646744,186.64,187.86,186.2,187.71,15646744,0.0,1.0
184.32,185.29,183.2,184.88,15429433,184.32,185.29,183.2,184.88,15429433,0.0,1.0
183.2,184.32,182.66,183.6952,16975495,183.2,184.32,182.66,183.6952,16975495,0.0,1.0
183.76,184.06,182.22,182.68,14840675,183.76,184.06,182.22,182.68,14840675,0.0,1.0
182.68,184.19,182.61,183.49,13130451,182.68,184.19,182.61,183.49,13130451,0.0,1.0
184.49,185.3,183.13,183.77,13532864,184.49,185.3,183.13,183.77,13532864,0.0,1.0
183.8,185.42,183.43,184.93,12731419,183.8,185.42,183.43,184.93,12731419,0.0,1.0
186.9,186.91,182.18,182.5,16628100,186.9,186.91,182.18,182.5,16628100,0.0,1.0
185.93,186.8,185.03,185.88,12354742,185.93,186.8,185.03,185.88,12354742,0.0,1.0
184.92,186.33,184.45,186.02,10965061,184.92,186.33,184.45,186.02,10965061,0.0,1.0
185.74,186.81,183.71,184.34,16398937,185.74,186.81,183.71,184.34,16398937,0.0,1.0
187.67,188.0,185.25,186.54,13736866,187.67,188.0,185.25,186.54,13736866,0.0,1.0
191.78,192.72,187.48,187.87,30782631,191.78,192.72,187.48,187.87,30782631,0.0,1.0
193.99,194.5492,192.07,193.065,17307245,193.99,194.5492,192.07,193.065,17307245,0.0,1.0
193.28,193.98,191.47,191.84,18939795,193.28,193.98,191.47,191.84,18939795,0.0,1.0
192.94,195.0,192.62,194.3,15544294,192.94,195.0,192.62,194.3,15544294,0.0,1.0
191.34,192.53,189.11,191.0252,22558920,191.34,192.53,189.11,191.0252,22558920,0.0,1.0
188.18,190.97,186.77,190.75,21503171,188.18,190.97,186.77,190.75,21503171,0.0,1.0
189.1,189.4754,186.43,187.53,12677092,189.1,189.4754,186.43,187.53,12677092,0.0,1.0
191.54,192.6,188.8,188.81,12928907,191.54,192.6,188.8,188.81,12928907,0.0,1.0
192.4,193.28,191.56,192.17,11562704,192.4,193.28,191.56,192.17,11562704,0.0,1.0
192.41,194.5,191.91,192.74,15853821,192.41,194.5,191.91,192.74,15853821,0.0,1.0
196.81,197.28,192.91,193.1,19120866,196.81,197.28,192.91,193.1,19120866,0.0,1.0
195.85,197.07,194.64,195.79,21860931,195.85,197.07,194.64,195.79,21860931,0.0,1.0
198.31,199.58,194.13,194.8,16826023,198.31,199.58,194.13,194.8,16826023,0.0,1.0
197.49,197.96,193.79,196.2352,19993996,197.49,197.96,193.79,196.2352,19993996,0.0,1.0
202.0,203.55,198.805,199.1,28230933,202.0,203.55,198.805,199.1,28230933,0.0,1.0
201.5,203.39,200.09,202.76,19045717,201.5,203.39,200.09,202.76,19045717,0.0,1.0
201.74,202.24,199.31,201.16,17420188,201.74,202.24,199.31,201.16,17420188,0.0,1.0
196.35,200.0,193.11,200.0,25275137,196.35,200.0,193.11,200.0,25275137,0.0,1.0
199.0,199.1,196.23,197.6,17897576,199.0,199.1,196.23,197.6,17897576,0.0,1.0
195.84,200.75,195.8,199.18,18734408,195.84,200.75,195.8,199.18,18734408,0.0,1.0
196.23,197.34,193.26,195.18,18172439,196.23,197.34,193.26,195.18,18172439,0.0,1.0
194.32,197.5997,193.955,197.32,15811602,194.32,197.5997,193.955,197.32,15811602,0.0,1.0
197.36,197.45,192.22,193.37,13961578,197.36,197.45,192.22,193.37,13961578,0.0,1.0
192.73,195.4,192.52,194.55,13489514,192.73,195.4,192.52,194.55,13489514,0.0,1.0
198.45,198.65,194.03,194.74,19684193,198.45,198.65,194.03,194.74,19684193,0.0,1.0
203.23,203.64,197.7,198.45,19740131,203.23,203.64,197.7,198.45,19740131,0.0,1.0
204.74,205.8,202.1201,204.93,18149437,204.74,205.8,202.1201,204.93,18149437,0.0,1.0
203.54,204.91,202.26,204.5,13190067,203.54,204.91,202.26,204.5,13190067,0.0,1.0
202.54,204.5,201.75,202.22,12927377,202.54,204.5,201.75,202.22,12927377,0.0,1.0
206.92,207.08,203.19,203.43,15454706,206.92,207.08,203.19,203.43,15454706,0.0,1.0
207.32,208.43,206.45,207.81,11503401,207.32,208.43,206.45,207.81,11503401,0.0,1.0
207.23,208.72,206.84,207.5,11078209,207.23,208.72,206.84,207.5,11078209,0.0,1.0
209.99,210.46,204.84,204.9,15349892,209.99,210.46,204.84,204.9,15349892,0.0,1.0
209.36,210.99,208.44,209.82,15334907,209.36,210.99,208.44,209.82,15334907,0.0,1.0
208.09,209.99,207.76,208.77,11350429,208.09,209.99,207.76,208.77,11350429,0.0,1.0
209.94,211.5,208.5,208.85,16241508,209.94,211.5,208.5,208.85,16241508,0.0,1.0
210.91,211.62,208.8,210.58,16731969,210.91,211.62,208.8,210.58,16731969,0.0,1.0
214.67,216.2,212.6,215.11,28468681,214.67,216.2,212.6,215.11,28468681,0.0,1.0
217.5,218.62,214.27,215.715,64592585,217.5,218.62,214.27,215.715,64592585,0.0,1.0
176.26,180.13,173.75,174.89,169803668,176.26,180.13,173.75,174.89,169803668,0.0,1.0
174.89,179.93,173.0,179.87,60073749,174.89,179.93,173.0,179.87,60073749,0.0,1.0
171.06,175.3,166.56,175.3,65280787,171.06,175.3,166.56,175.3,65280787,0.0,1.0
172.58,174.24,170.0,170.67,40356471,172.58,174.24,170.0,170.67,40356471,0.0,1.0
171.65,175.08,170.9,173.93,34042109,171.65,175.08,170.9,173.93,34042109,0.0,1.0
176.37,176.79,170.27,170.68,32399954,176.37,176.79,170.27,170.68,32399954,0.0,1.0
177.78,178.85,176.15,177.69,24763434,177.78,178.85,176.15,177.69,24763434,0.0,1.0
185.69,185.79,178.38,178.97,49716192,185.69,185.79,178.38,178.97,49716192,0.0,1.0
183.81,188.3,183.72,186.5,33398562,183.81,188.3,183.72,186.5,33398562,0.0,1.0
185.18,186.85,183.76,184.75,22205230,185.18,186.85,183.76,184.75,22205230,0.0,1.0
183.09,186.57,182.48,185.8492,19732120,183.09,186.57,182.48,185.8492,19732120,0.0,1.0
180.26,182.1,179.42,182.04,21500410,180.26,182.1,179.42,182.04,21500410,0.0,1.0
180.05,182.61,178.9,180.1,17423264,180.05,182.61,178.9,180.1,17423264,0.0,1.0
181.11,181.99,178.62,180.71,19101995,181.11,181.99,178.62,180.71,19101995,0.0,1.0
179.53,180.87,174.78,179.34,33020231,179.53,180.87,174.78,179.34,33020231,0.0,1.0
174.7,180.5,174.01,180.42,31351784,174.7,180.5,174.01,180.42,31351784,0.0,1.0
173.8,176.22,172.04,174.5,24893176,173.8,176.22,172.04,174.5,24893176,0.0,1.0
172.5,174.57,170.91,174.04,21518006,172.5,174.57,170.91,174.04,21518006,0.0,1.0
172.62,174.17,171.39,172.81,19578514,172.62,174.17,171.39,172.81,19578514,0.0,1.0
173.64,174.24,172.13,172.21,16894083,173.64,174.24,172.13,172.21,16894083,0.0,1.0
172.9,175.55,172.83,173.09,18053567,172.9,175.55,172.83,173.09,18053567,0.0,1.0
174.645,174.82,172.92,173.7,14631556,174.645,174.82,172.92,173.7,14631556,0.0,1.0
177.46,178.67,175.79,175.99,17921935,177.46,178.67,175.79,175.99,17921935,0.0,1.0
176.26,178.2399,175.83,178.1,15910675,176.26,178.2399,175.83,178.1,15910675,0.0,1.0
175.9,176.79,174.75,176.295,18678301,175.9,176.79,174.75,176.295,18678301,0.0,1.0
177.64,179.7901,175.7,175.9,24216532,177.64,179.7901,175.7,175.9,24216532,0.0,1.0
175.73,177.62,174.9815,177.15,18065159,175.73,177.62,174.9815,177.15,18065159,0.0,1.0
171.16,173.89,168.8,173.5,29808971,171.16,173.89,168.8,173.5,29808971,0.0,1.0
167.18,171.125,166.67,169.49,31226744,167.18,171.125,166.67,169.49,31226744,0.0,1.0
162.53,166.98,160.0,166.98,41514834,162.53,166.98,160.0,166.98,41514834,0.0,1.0
163.04,164.6269,160.16,160.31,24300600,163.04,164.6269,160.16,160.31,24300600,0.0,1.0
164.18,165.01,162.16,163.51,20197680,164.18,165.01,162.16,163.51,20197680,0.0,1.0
165.94,167.19,163.72,163.94,20457088,165.94,167.19,163.72,163.94,20457088,0.0,1.0
162.0,164.49,161.8,163.25,24078118,162.0,164.49,161.8,163.25,24078118,0.0,1.0
161.36,163.32,160.86,162.0,25453775,161.36,163.32,160.86,162.0,25453775,0.0,1.0
162.32,162.84,160.34,161.715,21770405,162.32,162.84,160.34,161.715,21770405,0.0,1.0
160.58,162.06,159.77,161.92,21005321,160.58,162.06,159.77,161.92,21005321,0.0,1.0
160.3,161.7639,158.8656,159.39,22465236,160.3,161.7639,158.8656,159.39,22465236,0.0,1.0
163.06,163.44,159.48,160.08,19628996,163.06,163.44,159.48,160.08,19628996,0.0,1.0
166.02,166.45,164.4722,164.5,18936038,166.02,166.45,164.4722,164.5,18936038,0.0,1.0
162.93,167.25,162.81,166.64,45994800,162.93,167.25,162.81,166.64,45994800,0.0,1.0
165.41,165.7,160.88,161.03,19222775,165.41,165.7,160.88,161.03,19222775,0.0,1.0
164.91,165.59,161.15,161.99,27622806,164.91,165.59,161.15,161.99,27622806,0.0,1.0
166.95,169.3,164.21,164.3,25252231,166.95,169.3,164.21,164.3,25252231,0.0,1.0
168.84,171.77,167.21,167.55,27266856,168.84,171.77,167.21,167.55,27266856,0.0,1.0
164.46,168.79,162.56,168.33,34265638,164.46,168.79,162.56,168.33,34265638,0.0,1.0
162.44,165.88,161.26,163.03,26407677,162.44,165.88,161.26,163.03,26407677,0.0,1.0
159.33,162.28,158.67,161.58,36030977,159.33,162.28,158.67,161.58,36030977,0.0,1.0
162.43,163.66,159.53,160.0,23109456,162.43,163.66,159.53,160.0,23109456,0.0,1.0
158.85,161.46,157.35,161.46,25739635,158.85,161.46,157.35,161.46,25739635,0.0,1.0
157.33,160.9,156.2,159.21,25744047,157.33,160.9,156.2,159.21,25744047,0.0,1.0
157.25,158.34,154.39,155.54,24045968,157.25,158.34,154.39,155.54,24045968,0.0,1.0
157.9,160.59,157.42,157.69,18844425,157.9,160.59,157.42,157.69,18844425,0.0,1.0
151.38,157.69,151.31,156.82,30609970,151.38,157.69,151.31,156.82,30609970,0.0,1.0
153.35,154.81,149.16,150.13,35338901,153.35,154.81,149.16,150.13,35338901,0.0,1.0
153.74,156.89,151.2998,156.73,25293492,153.74,156.89,151.2998,156.73,25293492,0.0,1.0
153.52,155.57,152.55,153.32,15433521,153.52,155.57,152.55,153.32,15433521,0.0,1.0
158.78,159.46,155.01,155.4,19180095,158.78,159.46,155.01,155.4,19180095,0.0,1.0
159.42,160.49,157.95,159.56,17592003,159.42,160.49,157.95,159.56,17592003,0.0,1.0
154.92,158.66,153.28,158.51,21675084,154.92,158.66,153.28,158.51,21675084,0.0,1.0
154.05,157.35,153.55,155.86,19761347,154.05,157.35,153.55,155.86,19761347,0.0,1.0
154.78,157.34,154.46,154.76,15424658,154.78,157.34,154.46,154.76,15424658,0.0,1.0
154.39,154.77,150.85,151.22,19095032,154.39,154.77,150.85,151.22,19095032,0.0,1.0
146.04,154.65,145.6,154.28,27744597,146.04,154.65,145.6,154.28,27744597,0.0,1.0
150.95,152.21,147.0,147.73,22105696,150.95,152.21,147.0,147.73,22105696,0.0,1.0
145.37,149.0,143.8,145.82,31303341,145.37,149.0,143.8,145.82,31303341,0.0,1.0
142.09,148.83,139.03,148.5,31336784,142.09,148.83,139.03,148.5,31336784,0.0,1.0
146.22,146.64,139.7419,139.935,50528278,146.22,146.64,139.7419,139.935,50528278,0.0,1.0
151.79,156.4,148.96,155.0,60101251,151.79,156.4,148.96,155.0,60101251,0.0,1.0
151.75,152.75,149.35,151.52,25640786,151.75,152.75,149.35,151.52,25640786,0.0,1.0
150.35,154.13,148.96,151.8,24708695,150.35,154.13,148.96,151.8,24708695,0.0,1.0
148.68,150.19,147.44,150.1,15969849,148.68,150.19,147.44,150.1,15969849,0.0,1.0
149.94,150.97,148.0,149.31,16667124,149.94,150.97,148.0,149.31,16667124,0.0,1.0
151.53,153.01,149.83,151.57,21877372,151.53,153.01,149.83,151.57,21877372,0.0,1.0
147.87,150.94,146.74,150.49,24145814,147.87,150.94,146.74,150.49,24145814,0.0,1.0
144.96,147.76,144.07,146.75,17326898,144.96,147.76,144.07,146.75,17326898,0.0,1.0
141.55,145.04,140.4899,144.48,18542123,141.55,145.04,140.4899,144.48,18542123,0.0,1.0
142.16,144.88,141.62,142.0,15141710,142.16,144.88,141.62,142.0,15141710,0.0,1.0
144.22,145.58,141.55,143.7,22068384,144.22,145.58,141.55,143.7,22068384,0.0,1.0
143.85,144.84,140.83,142.33,30320280,143.85,144.84,140.83,142.33,30320280,0.0,1.0
139.53,141.77,137.77,141.07,37250560,139.53,141.77,137.77,141.07,37250560,0.0,1.0
131.55,137.75,131.21,137.61,44362729,131.55,137.75,131.21,137.61,44362729,0.0,1.0
132.43,134.1592,126.85,127.03,41939475,132.43,134.1592,126.85,127.03,41939475,0.0,1.0
134.82,137.19,134.13,134.4,25469735,134.82,137.19,134.13,134.4,25469735,0.0,1.0
131.73,134.5,131.2551,133.65,11886128,131.73,134.5,131.2551,133.65,11886128,0.0,1.0
136.38,137.0,132.78,133.0,24263640,136.38,137.0,132.78,133.0,24263640,0.0,1.0
135.0,136.6126,133.71,135.75,20750318,135.0,136.6126,133.71,135.75,20750318,0.0,1.0
136.76,136.7899,131.85,136.28,29847505,136.76,136.7899,131.85,136.28,29847505,0.0,1.0
138.68,139.99,135.66,135.92,24238713,138.68,139.99,135.66,135.92,24238713,0.0,1.0
140.61,140.966,137.36,138.26,25732577,140.61,140.966,137.36,138.26,25732577,0.0,1.0
141.09,143.6799,140.76,143.0,24819226,141.09,143.6799,140.76,143.0,24819226,0.0,1.0
137.93,143.39,137.16,140.73,30307400,137.93,143.39,137.16,140.73,30307400,0.0,1.0
139.63,139.7,133.67,133.82,28218145,139.63,139.7,133.67,133.82,28218145,0.0,1.0
137.42,140.87,136.6566,139.25,21195460,137.42,140.87,136.6566,139.25,21195460,0.0,1.0
141.85,143.05,139.01,139.6,26422173,141.85,143.05,139.01,139.6,26422173,0.0,1.0
142.08,143.88,141.1,143.88,20300349,142.08,143.88,141.1,143.88,20300349,0.0,1.0
144.5,147.19,142.51,143.08,23696936,144.5,147.19,142.51,143.08,23696936,0.0,1.0
145.01,145.85,143.19,145.57,18148610,145.01,145.85,143.19,145.57,18148610,0.0,1.0
144.06,146.01,142.51,143.34,21785820,144.06,146.01,142.51,143.34,21785820,0.0,1.0
140.19,144.92,138.42,143.08,24333959,140.19,144.92,138.42,143.08,24333959,0.0,1.0
143.66,145.93,139.8301,141.08,24709084,143.66,145.93,139.8301,141.08,24709084,0.0,1.0
133.24,144.91,132.5,141.21,57404894,133.24,144.91,132.5,141.21,57404894,0.0,1.0
133.4,135.57,130.0,130.7,40297944,133.4,135.57,130.0,130.7,40297944,0.0,1.0
124.95,134.9,123.42,133.39,56901491,124.95,134.9,123.42,133.39,56901491,0.0,1.0
124.06,129.74,123.02,123.1,22066002,124.06,129.74,123.02,123.1,22066002,0.0,1.0
134.18,134.24,125.89,126.0,39723370,134.18,134.24,125.89,126.0,39723370,0.0,1.0
134.52,134.99,129.67,132.44,31202509,134.52,134.99,129.67,132.44,31202509,0.0,1.0
133.2,135.92,132.2,135.34,22627569,133.2,135.92,132.2,135.34,22627569,0.0,1.0
131.09,134.64,129.95,134.45,24625308,131.09,134.64,129.95,134.45,24625308,0.0,1.0
135.68,137.51,128.56,128.99,28146193,135.68,137.51,128.56,128.99,28146193,0.0,1.0
131.74,137.17,131.12,134.69,22717948,131.74,137.17,131.12,134.69,22717948,0.0,1.0
137.95,138.0,133.75,134.01,29002059,137.95,138.0,133.75,134.01,29002059,0.0,1.0
138.05,138.87,135.91,137.56,20089337,138.05,138.87,135.91,137.56,20089337,0.0,1.0
142.53,143.14,139.54,139.89,26263793,142.53,143.14,139.54,139.89,26263793,0.0,1.0
144.23,144.7,141.27,142.95,22205879,144.23,144.7,141.27,142.95,22205879,0.0,1.0
144.2,144.56,140.84,143.08,16125004,144.2,144.56,140.84,143.08,16125004,0.0,1.0
143.8,145.36,142.57,143.15,12908031,143.8,145.36,142.57,143.15,12908031,0.0,1.0
145.39,146.57,141.27,142.0,20520278,145.39,146.57,141.27,142.0,20520278,0.0,1.0
148.95,150.68,145.99,146.01,24068822,148.95,150.68,145.99,146.01,24068822,0.0,1.0
147.54,149.6499,146.9975,149.0,18025714,147.54,149.6499,146.9975,149.0,18025714,0.0,1.0
148.3,149.0,146.5,146.95,15787914,148.3,149.0,146.5,146.95,15787914,0.0,1.0
150.04,152.43,148.55,149.75,31029612,150.04,152.43,148.55,149.75,31029612,0.0,1.0
147.57,151.53,146.37,149.2,22378694,147.57,151.53,146.37,149.2,22378694,0.0,1.0
144.3,148.8,143.055,148.28,20098415,144.3,148.8,143.055,148.28,20098415,0.0,1.0
145.83,146.44,142.52,144.64,20955518,145.83,146.44,142.52,144.64,20955518,0.0,1.0
149.01,149.83,146.54,147.48,22250954,149.01,149.83,146.54,147.48,22250954,0.0,1.0
147.47,148.96,146.21,148.05,15508483,147.47,148.96,146.21,148.05,15508483,0.0,1.0
144.19,148.1,143.43,148.09,17631953,144.19,148.1,143.43,148.09,17631953,0.0,1.0
150.42,150.95,145.6953,146.22,44613240,150.42,150.95,145.6953,146.22,44613240,0.0,1.0
166.69,171.68,165.0,165.6,77233602,166.69,171.68,165.0,165.6,77233602,0.0,1.0
165.71,169.1,165.66,165.84,30806513,165.71,169.1,165.66,165.84,30806513,0.0,1.0
169.25,169.3,163.62,165.7,20036470,169.25,169.3,163.62,165.7,20036470,0.0,1.0
171.16,171.98,168.69,169.15,22556985,171.16,171.98,168.69,169.15,22556985,0.0,1.0
170.49,172.47,169.27,171.2,13281161,170.49,172.47,169.27,171.2,13281161,0.0,1.0
166.38,169.24,165.25,168.2,17517609,166.38,169.24,165.25,168.2,17517609,0.0,1.0
167.33,167.37,164.21,164.47,12561422,167.33,167.37,164.21,164.47,12561422,0.0,1.0
165.79,168.3,165.08,167.9,12811176,165.79,168.3,165.08,167.9,12811176,0.0,1.0
165.04,168.34,164.5,166.86,16292290,165.04,168.34,164.5,166.86,16292290,0.0,1.0
164.07,166.22,163.73,165.38,14205146,164.07,166.22,163.73,165.38,14205146,0.0,1.0
163.95,164.8697,162.2468,163.19,12755151,163.95,164.8697,162.2468,163.19,12755151,0.0,1.0
162.5,164.7,160.86,164.51,15504415,162.5,164.7,160.86,164.51,15504415,0.0,1.0
162.29,164.15,160.33,160.5,14345390,162.29,164.15,160.33,160.5,14345390,0.0,1.0
162.56,163.72,161.25,162.25,11770692,162.56,163.72,161.25,162.25,11770692,0.0,1.0
160.04,162.24,159.59,161.93,15607828,160.04,162.24,159.59,161.93,15607828,0.0,1.0
161.89,162.41,160.31,160.58,15858468,161.89,162.41,160.31,160.58,15858468,0.0,1.0
164.62,166.07,162.9,163.07,18737106,164.62,166.07,162.9,163.07,18737106,0.0,1.0
164.13,166.24,163.8,164.335,13784063,164.13,166.24,163.8,164.335,13784063,0.0,1.0
162.81,163.93,160.41,162.9,12697485,162.81,163.93,160.41,162.9,12697485,0.0,1.0
161.45,163.5,160.86,162.37,11114185,161.45,163.5,160.86,162.37,11114185,0.0,1.0
162.28,163.132,161.69,162.6,11097770,162.28,163.132,161.69,162.6,11097770,0.0,1.0
167.37,167.5,163.83,163.9,18894689,167.37,167.5,163.83,163.9,18894689,0.0,1.0
171.26,171.88,166.55,167.37,28187890,171.26,171.88,166.55,167.37,28187890,0.0,1.0
172.51,173.57,171.27,172.9,21531723,172.51,173.57,171.27,172.9,21531723,0.0,1.0
169.13,171.74,167.61,171.5,18306504,169.13,171.74,167.61,171.5,18306504,0.0,1.0
169.6,169.62,165.97,166.2,13184831,169.6,169.62,165.97,166.2,13184831,0.0,1.0
172.07,174.3,171.58,171.6,18883983,172.07,174.3,171.58,171.6,18883983,0.0,1.0
171.92,173.8,171.2178,172.09,12155264,171.92,173.8,171.2178,172.09,12155264,0.0,1.0
173.37,174.03,172.12,172.32,11973280,173.37,174.03,172.12,172.32,11973280,0.0,1.0
170.17,171.15,168.16,169.76,18037364,170.17,171.15,168.16,169.76,18037364,0.0,1.0
